"txt","offensive"
"olá, anões! sentem que lá vem relato!então, eu fiquei ansioso pra caralho a noite toda, eu fiquei imaginando que iria broxar devido o nervosismo e isso me deixava ainda pior. quando voltamos do rolê e fomos para o quarto dela, eu fiquei mais calmo, mas ainda parecia que meu coração ia sair pela boca. espero que ela não tenha percebido meu nervosismo.bem, deitamos na cama e eu comecei a beijá-la, fui descendo, dando beijos no pescoço, na barriga, chupei levemente seus peitos, massageando-a, etc. comecei a notar que a respiração dela tinha ficado mais ofegante, o que era um bom sinal. nesse momento, meu amiguinho já tinha começado a dar sinal de vida, eu ainda não estava duro, mas já senti que havia vida ali embaixo, pois ele já estava começando a ficar feliz. fui baixando até a boceta e coloquei em prática o que havia lido durante anos, de como fazer um bom oral. comecei dando beijinhos pela boceta toda e comecei a lamber suavemente o clitóris e lábios vaginais. inseri dois dedos na boceta dela, mas ela disse que não curtia. então voltei ao clitóris e ela tava cada vez mais ofegante, inclusive gemendo levemente (isso começou a me deixar atordoado pois não acreditava que tava vivendo aquilo, kek).nesse momento, tava chegando a hora da metelança e minha cabeça já começou a querer me sabotar de novo. comecei a imaginar que iria broxar na hora de colocar a camisinha, meu pau já estava duro, mas não o bastante, estava semi duro. comecei a me punhetar enquanto a chupava e aí ele ficou duro como pedra. essas preliminares duraram no máximo uns 10 minutos.enfim era chegado o momento. parei de  chupá-la, abri a camisinha e coloquei (nesse momento meu coração disparou novamente, e agora? onde e como enfiar, minha mente perguntava). como ela estava deitada na cama de frente para mim, eu abri um pouco as pernas dela qual ela abriu quando viu que eu ia meter, passei minha mão sob a buceta dela para ter a noção da entrada da vagina e fui enfiando de leve. enfim, finalmente, eu estava metendo! eu estava muito excitado, mas meu nervosismo era maior e acho que foi isso que evitou com que eu gozasse em pouco tempo (além da perda de sensibilidade com a camisinha). ficamos nessa posição de frango assado por uns minutos, mas eu cansei (fode não ser sedentário), então deitamos de lado e eu comecei a meter de ladinho, novamente passei a mão sob a vagina dela para me guiar e eu enfiar o garotão. ficamos nessa por bons minutos (comecei a achar algo até meio bizarro, já ficar só assim, mas aí tentei pensar em algo mais racional, como ""é assim na vida real, a vida real não é um pornô"") e eu tava imaginando que não ia conseguir gozar, até que pedi para ela ficar por cima e sentar. ah, meua migo… aí não teve jeito, em poucos minutos com ela cavalgando em mim, eu acabei gozando. finalmente, após 26 anos, finalmente eu transei.coisas que gostaria de relatar:>se eu já tivesse experiência, seria muito melhor, estaria menos nervoso, conseguiria aproveitar mais o momento e ter mais prazer>sexo é, sim, muito bom, apesar das minhas preocupações terem atrapalhado meu momento um pouco>teve momentos que achei que ia broxar, eu tava metendo e o pau às vezes parecia querer paumolecer, acho que era minhas neuras na cabeça>como ela tinha a mesma idade que eu, ela obviamente já teve muitas experiências anteriores e isso me deixava atordoado, era um iniciante com uma mulher que já manjava>apesar de tudo, eu consegui aparentar estar calmo e acho que fiz um bom trabalho, não acho que ela tenha notado que eu era virgem>já tive orgasmos muito melhores com a punheta, mas isso se deve porque eu estava muito nervoso durante o ato, mas o ato no geral, em si, é muito superior à punhetaapesar de agora já ter perdido a virgindade, ainda estou muito nervoso para a próxima vez kek. se for com ela de novo, será que é normal repetir o mesmo roteiro?also, foi melhor do que eu esperava, ao menos não batatei, não passei vergonha, não broxei e consegui durar até mais do que imaginava, uns 15 minutos + os 8~10 das preliminares, no total deve ter durado uns 21 minutos no total. eu ia cronometrar, mas com o nervosismo da hora nem o fiz.enfim, foi isso, perguntem o que quiserem.","1"
">>60432eu era extremamente viciado em pornografia e a degeneração estava me afetando de forma profunda. o primeiro mês foi complicado para mim, pois eu chegava a bater até 5 masturbações por dia. lembro que tinha dias em que a ansiedade era agoniante, mas eu percebia que não era a vontade da bronha em si, mas sim a necessidade da pornografia.eu sinceramente não experimentei os grandes benefícios que muitos relatos por aí descrevem, mas a minha ansiedade deu uma melhorada sim. fora que ao me forçar a me manter ativo (estudando, lendo) com outras coisas acabei ficando mais produtivo.outra coisa boa que eu tirei desse período sem fap/porn foi que eu consegui reduzir em muito o meu vício por pornografia. voltei a fapar e consumir porn mas numa frequência bem menor, coisa de 2~3 vezes por semana, o que já é uma vitória. agora quero fazer um reset real e me livrar de vez da pornografia.","1"
"@avidaefodida quem me dera ser pai","0"
">>61063>>61056anões, sobre dar merda, não queria dizer bem com a justiça, mas mais  em termos de lidar com infantilidade ou algo do tipo. mas obrigado!","1"
"@RachelSherazade ele só vai preso se ele fizer uma piada com gorda...","1"
">>51266tirar esse lixo da minha cabeça, pois apesar de eu transar, se não usar um medicamento broxo até hoje, estou tentando mudar isso. só fapava para traps e coisas piores.","1"
"cara eu acordei pra ser socada na cara","0"
"Parabéns deputado #APEzequielTeixeira. Esse Brasil está em colapso cultural, uma inversão doentia de prioridades https://t.co/Dh8DbIoLpV","0"
"a diferença das pesquisa do aécio para o bolso é brutal. se haddad ""virar"" será muito evidente que a eleição foi fraudada e o bolsonaro não é oposição controlada igual o aécio. então esperem, no caso disso acontecer, a cobra fumar.","1"
"armylegends, estamos perdendo na categoria international artist pro fandom ao lado e eles estão criando uma certa vantagem. desafio:

- 50 rt's
- 100 comentários

*lembrando que o limite de votação é de 10x por dia no twitter*

#teenchoice #choiceinternationalartist @bts_twt ","0"
">>62974interpretou errado anão, ou eu não me expliquei direito.eu sei que a vida não é só pegar mulher. mas isso era uma das coisas que mais me deixava inseguro. agora que não tenho mais essa insegurança, o céu é o limite.","1"
"acontece um massacre na porra do país e pronto, já querem banir as armas. quem deixa grifinorista governar a sua vida tem que se fornicar mesmo. o ocidente tem que parar de ser corno.","1"
"mano, uber é vida kkkkkkkkkkkkkkk ","0"
"vamos fazer um site chamado ?  algum webdesign patriota aí? podemos fazer uma vaquinha virtual. 
#senadovergonhadobrasil","0"
"acabei de ler um esquerdista reclamando que bolsonaro quer tirar a obrigação da tomada de 3 pinos
ehaueaueahuea

os caras tão defendendo a tomada de 3 pinos só pra ficar contra o bolsonaro","0"
"Tal de ''ROGELIO GARCIA'' fazendo campanha contra a indicação do Trump para Suprema Corte. 
Faz sentido... https://t.co/0WIvtaOxiK","0"
"a pele natural do yuta = tudo pra mim ","0"
"spciro atacando os aplicativos / defendendo taxistas?v=bk_ger5thzu?v=if90wdzyx9i","1"
"curtida e rt não é cu não meninos! podem dar a vontade não custa nada e nos ajuda muito, além de nos incentivar a postar cada vez mais coisas bacanas pra vcs! poxa custa nada começarem a curtir mais e dar mais rt! incentivo meninos  por favorzin rs 😘💕 ","0"
">>62953>não tenha pressa pra isso, quando for pra ser, vai ser.já eu acho que o quanto mais cedo o sujeito viver isso, melhor. o quanto antes ele desmontar certos sonhos e expectativas, maiores são as chances de, no futuro, o cara ter um relacionamento saudável para si mesmo.ninguém vai enfiar isso na cebeça do seu quotado. faz sentido ele querer viver isso. mais que tudo, pode ser necessário ele quebrar a cara em alguns aspectos para entender aquilo que quer. saber colocar na balança para ver se um relacionamento vale a pena.se guiar por experiências de terceiros só vai fazer dele medroso. com o tempo o cara se fecha em uma concha emocional para evitar de sofrer e a vida passa. é melhor se expor a isso quando relacionamentos não significam tanto e não afetam sua vida além do emocional.eu queria ter entendido o que me faz bem ou não mais cedo. de repente sou só eu mas éum conselho que eu dari a um filho.","1"
"manda a boaa amoress ","0"
"na moral que desanimo","0"
"manual indo pro mundo 2018ir pro mundo e ser feliz é real, eu fui e não regreto! vou deixar aqui umas dicas que podem ser úteis pra você.essa é a sua oportunidade de se ver livre do vício do chan, dessa vida miserável de punheta e roleplay, desse quarto sujo fedido a porra seca e bunda suada, hora de ir pro mundo.siga meus passos:1) o start1. troque o seu ip de dinâmico para estático2. entre no chan e, usando uma imagem aleatória que você baixou no face, poste algo como na verdade, nem todas as depósitos de porra são putas, vocês é que são uns escrotos na maioria do tempo! eu conheço várias depósitos de porra que não são putas, mas gostaria de algumas dicas de como profitar, fiz 16 anos essa semana e ainda sou virgem. postem charts de como beijar. anão é irmão. e enjoe o seu ban de 50 semanas.3. durma cedo4. no dia seguinte, acorde antes das 07h30min, tome um banho frio e faça a barba. tome um cafezinho quente e faça 30 minutos de exercícios, 15 pra alongamento, 15 pra aeróbicos. tome banho de sol5. se tiver a manhã livre e for jovem, use-a para estudar e mudar de vida6. reduzar o número de punhetas de 3x/dia para 3x/semanaessa agora é a sua nova rotina, mas não é só isso que você vai fazer com os meses de ban que você:2) perdendo a cara do /b/7. dê uma geral no seu guarda roupa, se defaça das roupas velhas e consideradas pelo quejim minas cafonas, bregas, etc.. pesquise na internet como se vestir e vá às compras.8. depile-se semanalmente. faça esfoliações e hidratações na pele a cada três dias, mesmo intervalo para fazer a barba. encontre um corte de cabelo que combine com o seus fios e seu rosto9. tome ao menos dois banhos diários, deixe sempre bem limpo o seu quarto e suas roupas e roupas de cama. encontre um perfume que se destaque em sua pele para estar sempre cherosin. as vagabundas se amarram. e ninguém quer ficar perto de alguém que tá com cheiro de porra de três dias exalando. use sabonetes neutros para as partes íntimas e deixe-as sempre bem secas. não use toalha para secar, seque ao vento.10. deixe de comer porcaria e passe a se alimentar como gente. aqui mesmo no chan você pode encontrar diversos charts de como fazer isso11. faça jejum intermitente. procure na internet a variação que mais lhe agrada12. vá até uma academia com bons profissionais pra te auxiliar e passe a frequentá-la, além de melhorar sua saúde e aparência, abre mais um leque social13. se precisar economizar grana ou não contar com uma academia próxima a você, faça calistenia em casa com o tempo que hoje você usa pra tocar punheta14. encontre um hábito, um hobbie, alguma coisa pra se ocupar e se preocupar.15. se tiver tempo e condições, tenha um pet3) vai pro mundo, filho da puta16. se trabalha, fique de olho nas oportunidades de estar em eventos sociais com os seus colegas, pare de rejeitar os convites e saia com eles sempre que tiver oportunidade. o mesmo serve pra quem estuda17. se for neet, dê uma volta pelas ruas do bairro, procure uma praça e sente num banco pra passar um tempo longe do quarto. crie um perfil no face e avise aos seus familiáres ou antigos colegas, comece a adicionar pessoas que talvez você conheça e fique sempre de olho na movimentação social dessas pessoas e dos eventos que elas têm interesse.entre em contato com conhecidos e passe a frequentar os mesmos eventos que eles, naturalmente um leque social se abrirá pra você, selecione entre os conhecidos, um círculo limitado de pessoas que você pode chamar de amigos e esteja sempre com eles.18. se ainda assim for dicífil, procure por grupos de esporte que você tem interesse e filie-se. eu consegui no começo com airsoft e futebol, não me arrependo nem um pouco19. socialize o máximo possível; puxe conversa com a atendente do caixa quando for comprar pão, converse com alguém no trasporte público, se vira. na verdade é bem mais fácil do que parece. eu não sei se eu tenho uma cara sociável, mas sempre tentam socializar comigo, sempre puxam assunto em situações aleatórias, isso me fez lembrar do dia em que eu fui fazer prova pra concurso, uma depósito de porra sentou do meu lado e começou a conversar, 8min depois ela estava com o caderno de estudo aberto e me passando (iiteralmente) as respostas dos assuntos que eu havia comentado que havia esquecido de estudar. o mundo lá fora é formado por seres humanos, anon, e acredite se quiser, o ser humano é bem sociável, você vai se surpreender.é basicamente isso. viva, você só precisa viver.","1"
"@marganegomes_ manda as duas na dm kkkkkkkkkkk mas quero a ruim primeiro","0"
"para lá de dizer que amas o caleb á toa, smh","0"
"[#info] 200619 yiyeon do bvndit falando sobre #chungha em sua entrevista: 

“nos conhecemos quando [ela] ainda estava em uma empresa diferente. ficamos próximas no primeiro dia em que nos conhecemos (risos). mesmo sendo amigas a um dia, fui à casa de chungha e dormi lá.” ","0"
"@ggreenwald @rbandeirantes @theinterceptbr @prevoficial @tcuoficial @cguonline @senadofederal @dialogabrasil @newshour @nexofin @operamundi @lulaoficial @interpol_hq @mpf_sp informando @ggreenwald @theinterceptbr
nos art.69, art.70 e art.73.cpp/1941 é indeferido sentença fora de residência réu ou local de sua (comarca forense) @cjf_oficial e @cnj_oficial a competência é do #trf3 @jfsp_imprensa e não área @trf4_oficial veja em
://","0"
">>62810>só tem viado bundeiro naquela merda. me admira achar alguma mulher naquela porcaria.tem que garimpar. é o tipo de coisa que se faz para matar o tempo mesmo.em 2015 conheci uma quarentona casada numa sala de bdsm. marcamos de tomar uma cerveja numa tarde qualquer e o segundo encontro já foi no motel.na mesma sala conheci uma pernambucana que era lésbica. calhou de ela vir para a locomotiva, marcamos um bar e de lá, para o motel. ela não era bonita, mas fodia que era uma beleza.também era do uol a pasteleira mais safada e gostosa que comi. não lembro em que sala conheci, mas um belo dia ela me manda uma mensagem ""tá de bobeira aí? tem umas cervejas aqui, vem pra cá"". ela morava sozinha numa casa enorme em moema, rolou até chuva dourada.conheci uma outra mulher cujo marido era cornoold. até tínhamos marcado um dia para foder, mas na época estava me mudando e acabei não indo.a vantagem é que essas aí não ficam enchendo o saco depois e é seguro. você não precisa dar seu nome verdadeiro, se expor muito nem nada. ainda mantenho contato com algumas fodas antigas e recebo uns nudes de vez em quando.","1"
"""mais tarde eu estudo""

eu mais tarde: ","0"
"isso merece um rt.","0"
"boa tarde meus amores ❤ ","0"
"@ricominion vou postar apesar que é super difícil fazer esses tipos de vídeos!
sincronizar os 3 instrumentos! pena que não tenho bateria! caso contrário gravaria com a bateria também!
tmj sempre! 🤜🤛🇧🇷","0"
"@paunocudnazista @matheus_castil @liceguedes88 deve ser ruim fazer força pra fingor que gosta de mulher o bixin","0"
">>51808sinto por você anão! você estava com uma expectativa muito alta,o problema é que existem algumas gp que são realmente boas nisso, e quanto mais cedo você atingir o orgasmo, melhor para ela, então muitas vão fazer de tudo para que ""goze"" e assim terminar o programa (ja que o sujeito mesmo em boa fase demora uns 10 minutos para paudurecer novamente)>>51807aqui é o anão >>51569isso acontece mesmo, uma vez peguei uma deposito 12/10, na 6 cavalgada eu coloquei meio piscinão de ramos para fora, ela riu e falou que nunca tinha visto tanta ""porra"" na vida.então relaxa acontece com todo mundo, quanto mais você pensar em não broxar, mais isso vai te atormentar, parafaseando a marta, ""relaxa e goza""ps: eu ja cheguei a brochar 3 vezes com a mesma deposito…. na 4 vez aconteceu a pica relatada acima.","1"
"amigos, sei que este tópico já foi discutido diversas e diversas vezes por aqui, mas ainda a maldita ejaculação precoce inferniza minha vida. como tratar/resolver essa fornicação de uma vez por todas?desde já agradeço.","1"
">>63936bem vindo ao clube. tem 8 anos que deixei a adolescência e ainda assim sofro com essa porra de apaixonite. some isso a um leve transtorno de ansiedade e terás dias perdidos e improdutivos apenas porque vou falar ou falei algo com alguma depósito que conheci minimamente. parece piada.><solto alguma piadinha sem graça>><elas responde com um leve riso cancroso>>faço algumas perguntinhas para ver se o papo desenrola>respostas secas, sendo a maioria delas, monosilábicas>conversa morre depois de algumas falas>???>mando mensagem novamente>secura>???>fimpior que nesse meio tempo, fico inquieto como a foda. pior que faz falta. todo dia que vou a algum evento, é sempre sozinho. nem colegas, nem semi-conhecidas querem ir e nem o foguinho tem me ajudado.also, mais um 12 de junho completamente sozinho. pior que nem me incomodo com o fato de não namorar, até porque, acredito que isso realmente seja para poucos mesmo. pior mesmo é não ter uma fodendo pessoa para aloprar comigo. só tenho dado melhor com homens (amizade, no broderagem included) e mulheres devidamente casadas e estabelecidos(as) em seus relacionamentos ou seja, não veêm motivo algum para irem a uma balaids e todas as vezes que fui só numa festa, fiquei segurando vela ou apenas acompanhando os casais se formarem.se algum anão tiver alguma dica nesse sentido, ficaria agradecido. um anão pobrefag 2/10 aqui.>arrume um emprego, sem dinheiro é impossívelporra, até entre os pedintes, usuários de crack e catadores aqui, todos tem sua esposa/pitanga. não quero uma 9/10, mas porra, até as vadias piores que eu estão atrás de um 7/10. aí fica realmente difícil!","1"
"quando tiverem com pouca autoestima lembrem-se do r://","0"
">>36226relatando novamente.sobre produtividade e essas merdas de ficar melhor em algumas coisas e tal, pura balela. não mudou nada pra mim.qualquer mulher com uma blusa ou saia mais curta já faz meu pau ficar duro. está dificíl.","1"
"eu estava pensando em entrar num relacionamento, mas um amigo disse para curtir a vida de solteiro o máximo possível. falou para viver no limite, não dar uma foda pra nada. mas como fazer isso? já sou solteiro desde que nasci, e acho que não estou dando valor a isto como deveria.como viver a vida de solteiro da maneira correta?","1"
"@_rayssatay vamo vê tay!!!","0"
"ler essa thread está me motivando muito, anões.>27 anos>desempregado há mais de um ano>formado em um curso de licenciatura>técnico em informática com 6 anos de experiência>cursando música em instituição pública>parasitando os pais>vergonha da família, pois sem emprego e sem patrimônio>aos 27 anos meu irmão já possuia casa própria>pitanga começa a dar sinais de que, obviamente, não está feliz comigo>ganhei cerca e 15kg nos últimos 4 meses>devendo dinheiromeu grande problema é que sempre fui muito mimado. nunca tive que batalhar por nada e sempre fiz tudo do jeito mais fácil. tive muita sorte na vida, mas parece que ela acabou. não consigo estudar direito, sempre me pego procrastinando, me masturbando ou lurkando no chan. estou viciado em masturbação e pornografia, passo horas trocando nudes em um perfil fake no cancro. cheguei ao ponto de cogitar me encontrar com outro cara para fazer sexo (antes de fazer esse fake eu só gostava de mulher e, além disso, eu tenho uma pitanga que pra mim é 9,5/10).penso em suicidio todos os dias, desde que me entendo por gente, mas sou extremamente covarde para realmente cometer suicido. não consigo tomar iniciativa em nada que possa melhorar minha vida. só sinto preguiça. concordo com quem ler isso e achar que eu sou um pedaço de bosta. agora, lendo as dicas que os anões estão dando uns aos outros neste fio, senti um pouco de motivação para tentar mudar minha situação. vou procurar concursos públicos em alguma das minhas áreas. preciso, antes de mais nada, de  um emprego. alguma dica para um pedaço de bosta que quer melhorar?","1"
"@linosung cancer nem é tao ruim assim..","0"
">28 anos, quase 29>casado>emprego medíocre, 1300 petróleras >já comecei e tranquei duas faculdades, estou na terceira>não tenho ânimo para estudar e nem trabalhar, me atraso constantemente>viciado em sexo, masturbação, pornografia…>moro com os paislevava uma vida relativamente medíocre, até começar esse curso. não estou conseguindo estudar, meu desempenho na faculdade é vergonhoso e no meu trabalho piorou. estou começando a ficar muito frustrado e isso tem me desanimado mais ainda. não me vejo fazendo nada ""grande"" no futuro, não tenho realmente gosto por nada. a única coisa que eu gostaria, seria uma casinha afastada das pessoas, num mato.","1"
">>62933estou em uma situação parecida com a sua, com duas diferenças: a minha é mais pucta que a sua (já fez menáge e escambau) e eu era bvirgem até conhecer ela.dois sérios agravantes, não?o que a gente sente é uma cornice retroativa. é pensar que ela já deve ter visitado tal lugar com outro cara, feito tal coisa com algum outro, falado as mesmas coisas que ela fala pra você pra tantos outros antes. é ver algum desconhecido cumprimentar vocês e pensar: ""ela já deve ter dado pra esse cara"", fingir um sorriso e cumprimentar de volta.largar ela talvez não seja solução. é possível, além de ser corno retroativo, ser um pré-corno. pare e pense por um segundo: a sua futura namorada provavelmente está transando com o atual ficante/namorado dela neste exato momento. isso se ela não tiver girando em cinco rolas nababescas ao mesmo tempo, sendo mais vadia que a sua atual jamais foi. e talvez você nunca saiba. ninguém está limpo nesse mundo.e se acontecesse de você realmente acabar pegando alguém inexperiente, essa pessoa provavelmente teria curiosidade em saber como é estar com alguém além de você. você trocaria o ciúme passado por um certo ciúme presente. não há escapatória.não há escapatória pois o problema não está na vadiagem das vadias, mas sim na nossa própria insegurança.o caso é que não faz o menor sentido competir com quem já perdeu. se ela quisesse estar dando pra qualquer um dos outros caras que não você, ela com certeza estaria. mas por algum motivo você está levando a preferência. você está ganhando de alguma forma.não tenho soluções ou conselhos pra dar, mas quero fazer duas perguntas: ela vale a pena o preço que você está pagando?você tem fé?se sim pras duas, amigo, apenas siga o teu destino. é muito fácil ficar pensando ""se x fosse diferente, as coisas seriam melhor"", mas a verdade é que talvez, só talvez, elas realmente não fossem. existem muitas coisas que estão fora do nosso controle. talvez você já esteja na sua melhor timeline.","1"
"@Marinapontocom oi, desculpa por isso. eu dou print pra galera denunciar. pra expor mesmo os babacas. eu só quero ajudar, de verdade.","0"
">>23048ou, se quiser algo mais construtivo, aqui uma série de itens que estão em minha todo list mas não tenho tempo. qualquer anão disposto pode fazê-los:- adicionar críticas ao psol pela defesa de maduro ao artigo do psol- deixar claro no artigo de cuba de que trata-se de uma ditadura- adicionar uma comparação com outras ditaduras no artigo da ditadura brasileira, mostrando como a daqui foi brandapercebam que não é tão simples, tem que procurar fontes confiáveis para fazer modificações desse tipo.","1"
"ver os meus amigos tristes e não poder fazer nada parte-me o coração por completo :(","0"
">20 anos>morava em uma cidade do interior>depressão>me mudo para uma cidade grande em sp>estou para ser contratado em uma empresa na linha de produção 1400 - as taxas, pra quem não tinha emprego, estou achando bom.>morando com minha tia>namorando a quase 3 anos (ela mora em sp, mas a viagem é tranquila pra lá e ela também vai pagar a volta)eu estou completamente dopado, faz alguns dias que estou aqui e não sei muito bem o que fazer. eu tinha uma rotina fodida de exercícios onde morava, irei voltar, mas agora todos os dias. também estou com um pouco de medo desse emprego, já que vou trabalhar sair de casa de 13hr e voltar as 23hr.pretendo começar a trabalhar, alugar um lugar aqui e ir comprando algumas coisas, ver se também consigo arrumar um outro emprego com um horário melhor. irei também a começar a estudar para concurso e investir um pouco do meu dinheiro em algo. tenho vontade de morar em sp, mas não sei ainda, minha fruta pode vim morar aqui também. se ela não quiser me acompanhar nessa empreitada, irei terminar e não perder tempo.não vejo sentido na vida, nem é por jorgismo mesmo, só por eu não conseguir pensar em nenhum. o ""sentido"" pra mim é justamente viver até morrer, mas estou com muito medo.","1"
"RT @editorahumanas: Antigamente tinha várias gostosas no carnaval
Agora parece encontro de sobreviventes de Chernobyl","1"
"@JornalOGlobo manchete feita pelo Advogado do PCC","0"
"@betocesarjr pode ser feia, pode ser gorda... só não pode ser feia é gorda.","1"
"seis @cncomusic #choicelatinsong #pretend #teenchoice","0"
">1997>17 anos>um amigo descoladofag me apresenta uma negrinha gostosa>começamos a ficar e depois a namorar>ela morava no cu da minha cidade, longe pra caralho>chega uma hora que fica muito difícil da gente se ver, acabamos terminando por conta da distância>tempos atuais>já namorando outra negrinha gostosa, porém menos que a ex>seis anos de namoro>prestes a noivar e a casar>ex pitanguinha aparece>voltamos a conversar>sentimentos todo onde, vontade de socar nela, já que por falta de oportunidade não tinha feito quando mais novo>ex casou, separou e é mãe de um filho, porém ainda continua gostosa como a foda>saímos algumas vezes, fornicamos igual coelho>ela sabe que tenho namorada e aparentemente não liga para isso>tempos depois marcamos de se encontrar e a vagabunda desmarca de última hora>faz a mesma coisa mais duas vezes>fico puto, excluo o contato dela para não voltar a ligar quando der vontade>ainda sou amigo do descoladofag que nos apresentou>ela também>tinha marcado de ir na casa dele tomar uma cerveja e assistir ufc>ele encontra com a vagabunda nesse dia, pois tava trabalhando próximo de onde ela mora>fala que vai me encontrar mais tarde e a chama pra ir também>vagabunda se empolga quando ele citou meu nome e fica de colar com uma amiga na casa dele>já tarde da noite e nada da vagabunda, decido ir para casa>pego o contato dela com meu amigo>a chamo no mensageiro verde>da uma desculpa por não ter ido e me chama pra sair com uns amigos dela>a busco na casa da mãe dela>ela me leva para casa>já fornicamos ali uma vez>ahmeninoaquinó>vagabunda não quer fornicar, inventa uma desculpa dizendo que tava tomando remédio e por isso não podia>fico puto>ligo o foda-se e só resolvo ser eu mesmo, só que um pouco mais babaca>vamos para o rolê com os amigos dela>um monte de viado e umas vagabundas com seus namorados/ficantes>vontade de ir embora>vagabunda quer ficar>não dou uma foda e pego a fornicação fora dalidepois soube que ela voltou com uma amiga. enfim, não sei qual é a dessa mulher. me da totais condições e foge no final, me chama para sair e depois pra casa dela e não quer me da o periquito. não sei mais o que fazer, ainda estamos conversando 'normalmente' porém fico com pé atrás de  chamar para sair de novo e tomar toco. afinal, o que essa vagabunda quer de mim?","1"
">não consigo assistir algo, ler, ouvir música >não consigo mais acessar o chan por dificuldades em ler (desinteresse mesmo que goste do assunto)>fico tremendo a perna o dia todo no trabalho>me sinto cansado o dia todo>se eu ficar parado fico mexendo as mãos, olhando pros lados, tremendo as pernas>meus sonhos me deixam cansados quando acordo >parei de almoçar e jantar por pura preguiça e não ver motivação no ato de comer >não consigo mais conversar virtualmente>desinteresse total de conversar pessoalmente>não sinto vontade de pegar muié e nem de punheta >estou sentindo ódio da luz, de vozes e sons>o som da realidade me incomoda>fico procurando música, coloco e tiro por me incomodar o som da música>só trabalho sentado por 7 horas e acho uma merda, conto os dias pro fim do contrato todo dia >quando estou trabalhando parece que estou lutando contra alguma coisa >quando estou em casa sou tomado por depressão>quando estou na rua sou tomado por confusãoque merda que eu tenho?puta que pariu eu já tentei de tudo, sol, academia, tudo, vitaminas, família, religião, é tudo uma mentira de merda.","1"
"@agdabritto Sei lá, inventei agora.. #catita hahaha","0"
"RT @igald_: gente sigam o @direitafalando ele mostra a realidade tenebrosa do marxismo cultural comunista feminista socialista q o PT quer _","1"
"RT @CapitalismoOP: #SerMulherÉ ter cromossomos xx e não ter uma rola no meio das pernas","1"
"@ju_reis_21 obrigado ❤😎","0"
">>61808ela te traiu nessa festa de debutante.ela te traiu novamente quando voltou a seguir o ex, pode ter certeza. o oposto já aconteceu comigo.>>62352pode esquecer anão, essa já foi. pelo menos ela não teve tempo de foder seus sentimentos, porque depois de 27 anos de betagem você provavelmente deve estar com um nível de carência elevado.aproveite a confiança adquirida e vá atrás de outras vagabundas.","1"
"anões, fico muito aflito sabendo que a minha pitanga teve mais parceiros sexuais que eu, até considerei trair ela até igualar/ultrapassar o número, porém, não sei se sou capaz. me dêem uma luz, sempre que penso nisso fico louco e enraivecido.","1"
"RT @GABRIELPlNHEIRO: Nem todo trans é estuprador mas existem, sim Não vamos deixar as meninas com homens no banheiras sozinhas https://t.co _","1"
"o tocantins é complicado, o resto eu acho que está bom.","1"
">>61954parei de ler no ""60% descontado na folha"". você nasceu burro assim mesmo ou fez curso de burrice em algum senai?","1"
"Tou a ver um filme de fufas aaaaa","1"
"como arrumar uma namorada ou ficante na faculdade? 3 meses morando sozinho e estou a ponto de enlouquecer. sempre achei que morar sozinho seria ótimo, mas estar a 1000 km longe da família é uma merda. só tenho alguns amigos e conhecidos, me sinto bem quando saio com eles, mas eu quero uma vagabunda pra se importar comigo e passar o dia juntos.","1"
"@oooimanda hamanda não começa outra ao sem terminar as q vc já começou fdp","0"
"Pesado, mas real. Por isso estaremos ocupando as ruas neste dia! #8M https://t.co/1MfokO22kS","0"
"questão: existe alguma ""estagnação"" no nofap? porque vejam,  quanto mais tempo você passar com mais facilidade sua líbido irá  aumentar, certo? então o que acontece se alguém fica tempo demais sem masturbação e sem sexono meu caso, por ser um incel? tenho medo de ficar tão carente a ponto de ter vontade de transar com travecos/afeminados.","1"
"o jongin e o junmyeon se abraçando também kkkkkkkkkk esses dois são muito aleatórios  obrigada pelos mimos 
#strangerthings_suhoxkai  

 ","0"
">>59468você é burro e provavelmente underage, ela só está te usando, olha as coisas que você faz para ela, isso é mais que óbvio, transforme ela em peguete use camisinha e viva na excelência, ela vai querer dar gostoso pra você porque vai estar com o orgulho ferido de ter sido rebaixada pra peguete.esqueça essa vagabunda, e se ela não quiser dar pra você sem compromisso mande ela pastar, ou, se é um fraquinho apaixonado, bloqueie ela de todas as redes sociais e vai viver. leia o livro da pica relatada, charles, e pare de ser tão besta.","1"
"@lucaseixas7 ele é bom, único problema é quando ele toca na bola","0"
"vou começar a trabalhar e ganhar meu dinheirinho,nem acredito 💜💜💜💜","0"
">>28668cobrismo não tem força na europa e nos eua já teve suas fraquezas expostas, seja no aspecto filosófico que atomiza o indivíduo deixando todos alvos fáceis para grupos organizados, ou no econômico, que defende a supremacia do setor privado mesmo com ele atentando contra a nação.a maioria dos libertários americanos com cérebro, na visão dos libercornos brasileiros, seriam estatistas e fascistas. nos eua boa parte dos libertários já perceberam a necessidade da intervenção do estado contra o vale do silício e uma guerra para eliminar indivíduos do poder.só sendo muito gádo para achar que o eua sairá da merda que se encontra sem que o estado se insurja contra os judeus do fed, de hollywood etc. isso sem falar das sociedades secretas.","1"
"@gentebranca1 no perfil dele ainda contém machismo.","1"
"Grande jantar com governadores hoje à noite na Casa Branca. Muito a ser discutido, incluindo saúde pública. https://t.co/tiJQM83K0R","0"
