txt,offensive
"@joovila11 exato, também pra ver se a conversa não morre logo ali haha",0
o dia que eu fui pro curso de maquiagem com camisa de seleção ,0
"eu fico louco com uma merda dessas. isso escancara como é sujo o jogo do poder.o pior de tudo é que figurativamente não há coisa alguma a se fazer. a única solução seria resetar o brasil, mas isso não daria certo.a cada dia que passa, eu nutro uma raiva maior contra esse sistema. eu só espero que todos morram.",1
"RT @oautentico3: Lamarca foi tentar correr atrás do #blocosovietico, não teve pique pra acompanhar e 'morreu' no meio do caminho https://t. _",1
o dia é das bruxas mas a noite é dos solteiros,0
"Que bonito hein! Que cena mais linda, será que eu posso participar com o casalzinho ae? https://t.co/KWvi9EFkBL",0
parabéns a essas meninas... kkkkk @otmar03 @InesBolsonaro @editorahumanas @GABRIELPlNHEIRO @pauloap @pedrinhu_tecix https://t.co/Hlg6QVzGBF,1
@idiota200 mas tu é meu filho kkkk,0
@wswrcq @pinpinguilherme quem,0
seis @cncomusic #choicelatinsong #pretend #teenchoice,0
@amazoninhas profundo,0
"Quando o @homemdeverdade viu o #ipad gritou: Steve!!! Mesa 7, 2 cervejas, 4 copos americanos, uma porção de fritas e outrade calabresa!",0
">>52416>>52416qualquer farmácia tem, vai falar que tem medo de comprar? qualquer coisa é só falar que é para um amigo seu, só que ele é tímido e tem dinheiro.",1
"desmentimos que queiramos renomear a praça do obradoiro como ""praça do ateliê"" ou como ""praça do workshop"". podedes ficar tranquilas. 😝 ",0
A agência LiveAD São Paulo adquiriu 40 exemplares do livro MeuAmigoSecreto: Feminismo além das redes para... https://t.co/DleQjLxvym,0
">>61728já faz uns 2 anos, anão. desde então parece que minha casa anda tão vazia. sinto mais duro ainda quando estou chateado, não me acostumei a desabafar com meus pais e nem mesmo com meus amigos, só com a minha irmã porque eu sempre soube que ela não me julgaria, mesmo que fosse uma merdinha boba, mas como eu disse, eu não quero ficar incomodando a vida dela com meus problemas e/ou autismos.",1
kkkkkkkk eu  nao aguento essas ,0
@pqppiress amém !!!,0
"a real é que ele vai continuar comendo ela quando quiser. o instinto da depósito de porra é sempre ser submissa ao homem, tanto na voz quanto na porrada.",1
"comecei a ler o livro da pica, e vou tentar aplicar algumas lições do livro em prática para tentar me livrar desse vício. sei que alguns anões podem achar tourobosta livros como esses, mas acabei de ler o capítulo sobre como abandonar hábitos ruins, e talvez possa ser interessante para algumas pessoas.primeiro, é impossível acabar com um hábito. o que é possível é substituir um hábito por outro. todo hábito é composto por 3 etapas, uma deixa, a rotina, e uma recompensa. a deixa pra masturbação seria você estar sozinho e ansioso, que levaria a rotina de se masturbar, tendo como recompensa a descarga de dopamina no seu cérebro. o processo de mudança do hábito reside em alterar a rotina. você não vai deixar de ficar ansioso ou ficar sozinho (o meu caso), mas o que pode fazer é mudar qual será a rotina neste caso. em qualquer deixa que possa me levar ao desejo de masturbação, já decidi que irei jogar algo para garantir minha carga de dopamina, provavelmente binding of isaac, que já jogo há anos e posso jogar partidas rápidas.also, outra coisa que ele trata, é de como é mais fácil criar novos hábitos/substituir antigos em conjunto, portanto, postarei a cada 7 dias para relatar meu progresso. comecei na terça, ando bem ansioso, mas principalmente por problemas no meu emprego. com certeza a falta de masturbação não tem ajudado, mas não sei dizer de fato o quanto dessa ansiedade é devido ao nofap, pois esse problema do trabalho realmente vem me estressando muito. comecei numa fase conturbada, mas decidi que se eu fosse esperar as coisas estarem melhor pra começar, eu ficaria esperando pelo resto da vida. espero vocês semana que vem. continuarei a ler o livro, e dar brotips que achar interessante aqui. boa sorte a todos os anões que estão também lutando aqui, e acredito em todos vocês.",1
"ah não agora já foi longe demais :(( colocar paramore com o seokjin já me quebrou inteira

",0
"Dizem que o muro do Trump não será eficaz, mas olhem que os chineses construíram um há mais de 2000 anos e ainda não têm lá mexicanos...",1
. @trouxanizer @HeitorHB e do outro uma imbecil útil usando fc de diva pop achando que ta destruindo o mundo com seus pensamentos perdidos.,1
só salvinho ,0
RT @JessedosSanto18: @marisa_lobo Gostei do vídeo que você fez sobre a Disney.Você tem todo o meu apoio.Deus te abençoe e te guarde!,0
RT @__ana__silva__: @o__ferreira Volta para a tua terra,1
">>27223""muhhhhh eu leio instituto mises e acho que neoliberalismo não existe muhhhhh sou um gado asqueroso tóxico para o meu país mas acho que sou a favor da liberdade""você viu os vídeos que postei do enéas? ele se referia a um tal ""neoliberalismo"". e essa é uma terminologia que não surgiu à toa no final da guerra fria. você sabe disso, seu moleque maldito.foda-se a liberdade para os oligopólios. eles já têm bastante liberdade, na verdade. eles deveriam ser mais prejudicados (mas de forma mais inteligente e que os mantivessem aqui sendo feitos de trouxas pelo estado). e esse é o menor dos nossos problemas. nossos verdadeiros problemas são a desindustrialização, a redução do pib e o déficit orçamentário. são as variáveis independentes que causam todas as outras dependentes.essa corrente de liberaizinhos do chan deveria ser erradicada. vocês surgiram só para estragar esse espaço com o entreguismo de vocês. temos muito anticomunismo entre os anões fascistas. deveríamos considerar a nocividade que a importação de ideias liberais têm para nosso país e começarmos a estimular o massacre desses moleques. imagine matar um a um com um tiro na testa? delícia.",1
@killvysoncrist1 @oliveiraassiar o q houve?,0
@rijotipoteupai faço isso na escola chaval,0
@locayamargada se sabe,0
"essa tá muito forte, chama no rt bb 🎶😝💃🕺  ",0
"gente, o conceito pro mês de julho do exo é gel no cabelo e filtro preto e branco anos 60, boa noite ",0
quando eu formar em jornalismo pretendo n fazer parte dessa decadência da mídia brasileira,0
o glenn greenwald eh a propria personificaçao daquele meme da mente expandindo,0
"aproveitando a thread, recentemente assisti um documentário sobre o período antes do golpe de vargas e acabei percebendo algumas curiosidades e até mesmo similaridades da época  com os tempos atuais.>sociedade dividida entre comunistas e anticomunistas>brigas e discórdias todoonde>""aiinn a democracia e o estado de direito"">vargas tinha apoio das forças armadas>planeja golpe por baixo dos panos>usa aliados e inimigos para atingir seu objetivo maquiavélicopensei em duas coisas:>lulao lula realmente achava que nunca iria cair e que o bolsonaro nunca ganharia. digo isso pois em determinado momento ouve uma grande manifestação popular a favor de um político liberal. esse político pedia mais liberdade econômica, o respeito com a proprietária privada e respeito com a moral pública. no dia dessa manifestação, vargas escreveu no seu diário alguns detalhes da sua conspiração e que ""nada de relevante aconteceu hoje"". ou seja, ele sabia exatamente que ele seria o governante e não tinha nenhum receio, temor ou medo que tudo simplesmente pudesse ruir. ele foi frio e calculista, bancando o bom moço ao deixar as eleições rolarem.acredito que o lula pensava o mesmo. pensava que estava tudo combinado e que ele nunca seria preso e tão pouco que o bolsonaro ganharia a eleição de presidente. o erro do pt foi ter ferrado com o exército, principalmente por parte da dilma. >novo golpeestamos um período relativamente parecido com a época de 30. o que impediria o bolsonaro de dar um golpe e mudar o jogo político, se aproveitando de motivações parecidas com a de vargas?ele tem apoio das forças armadas, tem uma grande base de seguidores e possivelmente uma desculpa, a criminalidade das favelas / traficantes.pensando de maneira geral, como levar um país a uma era de prosperidade quando o nordeste inteiro vai fazer oposição de birra contra ele? talvez aquele discurso de 90, onde ele afirma que nada seria mudado através da democracia ainda não tenha morrido.acredito que a única barreira a esse golpe seria as instituições internacionais, como a onu, porém hoje vivemos um período de paz artificial. se estourar um grande conflito amanhã nada segura ninguém. a china, por exemplo, iria descer o cacete em taiwan e talvez até no tibete. o que os anões acham? um golpe a lá getúlio seria uma possibilidade em um futuro não muito distante?",1
"tataritaritatá: ferreira gullar, claire streetart, clóvis de barro... ",0
@crf_luaninha aiai,0
"ainda pode ser precoce fazer uma avaliação mais aprofundada baseada em poucas coisas que você disse mas pude notar duas coisas: uma aparente mania de perseguição e uma autoestima elevada. parece contraditório já que mania de perseguição decorre da baixa autoestima que é quando a pessoa se acha objeto de todo tipo de crítica. mas quando você diz ""não costumo me rebaixar a moral pútrida das pessoas"" ou ""fazer você ser um câncer igual a tudo e a todos que você odeia e despreza"", aparenta o fato de você se achar especial demais para manter relações com outros indivíduos. talvez você esteja num conflito interno tentando superar a baixa autoestima com uma falsa sensação de superioridade. sei disso porque meu irmão passou por isso e quase se fudeu numa depressão.enfim, sugiro que procure imediatamente um especialista que pode ser um psicólogo ou psiquiatra para apontar corretamente por onde você deve andar. inclusive mania de perseguição é um dos sintoma de esquizofrenia. o importante é que você se reconheça como uma pessoa que necessita de cuidados médicos.",1
"RT @NexoJornal: Para especialistas, a rotulação reforça preconceitos e limita as escolhas profissionais do futuro. https://t.co/cWsOxabHpB",0
"eu choro vendo filme, mas esse aí superou tudo 😂",0
que treta meu pai,0
olhem querem saber uma coisa???? a minha mãe venceu o cancro 🙏❤️👑❤️❤️❤️❤️❤️❤️ ,0
"eu sinto que caí num limbo do qual não vou sair tão cedo. passei toda a infância sendo humilhado por ser feio e desenvolvi uma resistência enorme por contato social. tudo que eu tinha pra me segurar do churrasco era o fato de ser mais inteligente que a média. agora dentro de uma faculgado eu facilmente entro entre os 10% mais burros do meu curso e o pior, continuo feio.quem me dera poder viver como neet sem culpas, estou fazendo das tripas coração para conciliar trabalho com o curso e estou indo mal em ambos, já não sei mais o que fazer anões. alguns familiares ainda acham que eu sou alguém exemplar, estudioso e esforçado. eu me sinto uma fraude, uma enganação, só a casca de algo completamente vazio por dentro. e, diferente de muitos casos, eu gosto do curso que eu faço, é uma área que me desperta interesse e eu sou horrível em todas as disciplinas. deus! isso é pior que um amor não correspondido, é saber que eu fui tão longe pra falhar em tudo.",1
"mulher quando fica grávida fica burra!quando começa o nível de burrice e eu pergunto se é gestante, se a respsta é 'sim' eu ate ja entendo!",1
"o talento que o bolsonaro tem pra flexão é o mesmo que tem pra ,  finge que faz, a galera finge que acredita. os puxa-saco ://",0
#timbeta #globo União Europeia ameaça com sanções países que não recebem refugiados https://t.co/gHuVRDrQvS #OperacaoBetaLab #Sigodevolta,0
"ultimamente no twiteer tem mais da mnh vida dq meus amigos, sabem se eles tivessem twitwer eles ficariam tipo

""meu deus quando que isso aconteceu?""",0
"tenho a mesma idade e também nunca trabalhei, o mercado no brasil é um lixo, por isso faço concursos.estude para concurso.",1
essa festa junina do aldina tá me rendendo umas boas dores de cabeça mesmo antes do dia,0
">>49280ficou subentendido que você não usa mais, correto? also, eu nunca comprei essa merda, tem marca recomendada ou algo assim? e precisa ser 1h antes pra fazer efeito? o ruim disso é que você fica meio dependente da foda ser planejada, né? aconteceu de eu ficar sozinho com a depósito em questão sem planejar nada, apenas aconteceu. se tomar e enrolar uns bons minutos de preliminares já tem efeito? obrigado desde já.",1
"Ando a passear pela Baixa do Porto e encontrei um prédio que não foi transformado em turismo de habitação.
JURO!
Vou jogar no Euromilhões",0
">>45583faça a cirurgia logo. essas bolinahs ai são tudo sujeira acumulada, vai dar um jeito nisso porra.>>45592é só explicar, mas a priori (com exceção de um boquete) isso não deve ser um problema com uma vagabunda aleatória, já que você deve usar camisinha.",1
"@Direita_blog Pena que as feminazis de todo o mundo sejam covardes e não façam nenhum mega mijaço, cagaço, ou similar, nos países do islão.",1
"descobri agora que meu last não conta os scrobbles se meu celular estiver no modo avião e ele passa 60% do tempo assim. certeza que se estivesse contando certinho a katy já estaria com 2.000

my #teenchoice for #choicesongfemaleartist is “never really over” by @katyperry. ",0
só vim dizer que a versão de portugal é muito melhor ,0
"Essa imagem é montagem coisa de comunista
http://t.co/l1HM4X23Df",1
bom dia,0
só tô esperando uma oportunidade sua — senta se não cansa kkk ,0
RT @quencassandra: fala da tua squad —_ um bando de fufas muito queridas <333 https://t.co/rA9YQ35HtJ,1
"entrarei no recinto semestralmente para atualizar minha situação e o quanto ainda estou fodido.>21 anos>22 em poucos dias>nunca precisei trabalhar na vida>desprezo a cada dia que acordo e percebo o quão improdutivo estou sendo>envolvimentos emocionais que apenas me deixam de mão dada com a depressão>família afetuosa e companheira>em certos momentos chego a culpa-los pela criação mimada que tive>estudante de direito>mente cheia de turbilhões de pensamentos vagos que acabam me atrapalhando em estudar para outras coisas >alto índice de uso de drogas variadas todo fim de semana em e-festa e boates>pensamentos suicidas nunca me abandonaram desde dos 13 anos>penso em terminar o curso e prestar algum concurso e então esperar a morteverei o que o destino tem reservado para minha pessoa.atualizarei no próximo semestre, caso não tenha sofrido nenhum infortuno por força maior.",1
"toy story 4 é perfeito galera, podem dar dinheiro pra disney a vontade",0
@adinhaxz já ia chorar,0
">>27937criança, puta merda, volte para o canal do ideias radicais.>enéas era defensor do establishment porque era contra as mudanças significativas que foram feitas por collor e fhc. era um cara que, se eleito, levaria o brasil à maravilha de país que os milicos entregaram pro sarneyvocê sabe o significado da palavra establishment? o eneas era tão alinhado ao establishment que ==sempre foi tratado como louco pelo establishment== você nem sabe o que está falando.>exatamente. quem? todos aqueles que não eram do establishment da época. pra quem não se lembra, o plano real foi muito demonizado. por quê? porque envolvia em controle de gastos, privatizações e a lei da responsabilidade fiscal (o governo não poderia mais se auto-financiar, ou seja, imprimir dinheiro). desagradou muito os políticos e funcionários públicos, os ""marajás"" que collor se referia.todos desacreditavam o plano real porque ele não tinha nada de mais, era só mais um plano, ele deu certo por causa da política de câmbio, não por ser um plano maravilhoso, pra você colocar o plano real como uma coisa genial você só pode ser tucano.>ninguém, absolutamente ninguém que viveu a época defende esse tipo de afirmação insana, nem os petistas que foram violentamente contramentira, pergunte para os velhos da sua família. ei vivi aquela época, você não, você só leu isso em um blog liberal e tomou como dogma.>a telebrás foi privatizada no final de 1997, e outras empresas telefônicas foram permitidas no brasil em 1999, portanto você está se auto-refutandoonde está a auto-refutação? me mostra. ou você vai negar que após a privatização nos anos 90 o brasil teve o serviço mais caro do mundo?>como não, filho? um telefone no início dos anos 90 (já com o plano real) era quase o preço da porra de um carro. inclusive era declarado como um valioso bem na declaração do imposto de renda. você está falando coisas completamente malucas, cara.sempre o mesmo espantalho, e depois da privatização? o que você gastava com telefone em um ano era o preço de um carro, o serviço não se tornou mais barato, pelo contrário, as pessoas só tinham a linha, mas não usavam, o telefone fixo só servia para receber ligações.>o preço do aparelho e da linha despencaram de uma forma absurda. só por isso já destrói completamente sua afirmação.seu cu, o preço do serviço subiu, o número de linhas só cresceu porque o fim da hiperinflação liberou dinheiro para uma parte do gado bancar o telefone, só isso, a massa nunca teve telefone em casa, partiram direto para o celular.>se você não sabe nem quando foi privatizada, por que se lembraria disso?de onde você tirou essa bosta? e agora você vai me dizer que o serviço era bom? o que aconteceu com a telefônica?>sim, destruiu grande parte da indústria brasileira, isso só mostra como ela era completamente defasada em relação ao mundo. deixar ela fechada desde vargas só poderia resultar nisso.se a coreia do norte abrir a economia hoje, será bom ou ruim? depende. será bom pros cidadãos que consumirão bens melhores, mas será ruim pros empresários que precisarão se adaptar.olha o tamanho da sua desonestidade, as empresas brasileiras não eram defasadas porra nenhuma, elas estavam em dificuldade por causa da hiperinflação, a abertura fez elas quebrarem porque não tinham dinheiro para concorrer com as empresas estrangeiras cheias de subsídios de seus governos. isso quando as empresas estrangeiras não sabotavam as nacionais. a industria brasileira dos anos 80 era de alta tecnologia, o que a prejudicou foi a crise. e você ainda vem usar a justificativa de ""consumo"" para dizer que foi uma coisa boa? quem podia bancar muamba importada naquela época? a abertura do collor foi boa pra quem? pra quem precisava trabalhar para viver é que não foi, tanto que milhares perderam os empregos.>não, os empresários brasileiros não foram ""sabotados"" pelo ""lobby"" de ninguém, eles simplesmente perderam o mercado brasileiro porque sua ineficiência foi protegida durante muitas décadas pelo governo brasileiro. a abertura comercial iniciada por collor só mostrou pro mundo inteiro como uma economia protegida se torna frágil.meu amigo, se você precisa mentir desse jeito para defender seu ponto, você nem deveria estar discutindo.>na verdade essa frase está totalmente invertida. collor sofreu o impeachment justamente por causa da abertura comercial, pois isso mexeu com muita gente poderosa capaz de fazer lobby. o confisco da poupança (a maior cagada já feita no século passado do brasil) e o fiat elba foram apenas pretextosah! então o collor sofreu um ""gópi""? não fala merda, se os empresários estavam falidos, como eles teriam força para derrubar o governo? o collor caiu porque o governo dele foi um fracasso completo, o confisco gerou uma revolta imensa na população, o ódio que o collor gerou nas pessoas foi maior que o da dilma.>milhares de empresas brasileiras vão à falência todos os anos. se o brasil resolver esse problema primeiro, empresas automobilísticas como a gurgel irão surgir novamentenenhuma empresa vai surgir enquanto o capital internacional mandar no país, a gurgel foi sabotada da mesma maneira que a tucker foi nos anos 50 nos eua. o mercado não é limpinho e cheiroso, o mercado é corrupto e corruptor.>eu não penso isso não, você quem deve ter achado. eu sei que o bolsonaro melhorou muito mesmo, mas ainda não é um ""liberalseu cu que ele ""melhorou"", ele está até hoje cortando as asinhas do paulo guedes.>não entendi, a política do collor foi continuada durante toda a década de 90, e por isso mesmo que foi uma das melhores décadas da história brasileira. deu toda a base pro pt poder fazer todas as cagadas na década seguintemeu deus do céu, os anos 90 foi uma das melhores décadas brasileiras? a década de 90 é chamada de década perdida, foi o período de desemprego, recessão, falências, divida externa, a única coisa boa dos anos 90 foi o fim da hiperinflação. o governo fhc foi dos piores já vistos por aqui, tanto que ainda hoje, quase 30 anos após, ele é odiado pelo povo, mas você não viveu essa época, não sabe como era.>isso é só pra propaganda. só o fato dele chamar o guedes já mostra que ele mudou muito desde a década de 90olha o nível, propaganda pra quem? e ele elogia o éneas ainda hoje, ele só chamou o paulo guedes para se tornar palatável ao establishment, o paulo guedes é para o bolsonaro o que o josé de alencar era para o lula.>cara, na boa, você é quase um stalinista. defender o enéas naquela época, ok, até o bolsonaro defendeu. direitistas defenderam. mas hoje é como você estar defendendo as políticas do pco ou pcdob. não vou nem explicar porque estatizar um setor é ruim pra economia, o sus está aí pra mostrar o resultado que seria essa imbecilidade que ele defendiavocê não explica porque não tem argumento, você só sabe repetir o discursinho de liberal afeminado. o errado é você, que defende neoliberalismo em 2018 quando o mundo todo está fugindo dessas politicas por se virem na posição de colonizados, e não colonizadores. além que o sus só é ruim pra vagabundo que quer atestado para faltar no trabalho, quem cai de moto e pra hipocondríaco. tanto que os melhores sistemas de saúde do mundo são públicos, os privados, como é o caso dos eua, são descritos como lixo, mesmo no brasil já se tem a noção de que plano de saúde é lixo.>que nessa época a definição de comunismo era ""coletivização/estatização dos meios de produção""tirou essa definição do cu? pior, quando o regime militar coletivizou os meios de produção? você é doente mental? as estatais cumpriram a sua missão de criar as infraestruturas brasileiras, coisa que o setor privado não queria fazer, ou você queria manter o brasil sem energia elétrica por puro cu docismo?>pense comigo, se a ditadura acabou antes da urss acabar, significa que os militares fracassaram até na única coisa que se propuseram em fazerputa que pariu, é muita burrice, primeiro, nunca houve ditadura no brasil além da era vargas, segundo, os comunistas nunca foram combatidos, a função do regime militar era não permitir que eles tomassem o poder a força, não foi exterminar comunistas, e o fato da urss ter acabado em nada tem a ver com o regime militar, o regime militar, antes de tudo, tinha o objetivo de não permitir ingerência estrangeira no brasil, seja americana ou russa.>a real é que os milicos estavam completamente perdidos no poder. fizeram merda atrás de merdaverdade, foi o período de maior desenvolvimento e paz social no brasil, foi tão ruim que até hoje as pessoas tem saudade do regime militar, mas de o liberalzinho filiado ao partido novo diz que foi ruim, então foi.",1
"anões no qual o pinto não sobe nem com a vagabunda mais gosta.tomem metade de um comprimido de citrato de sildenafila 50mg.garanto que seu pau vai ficar duro como a foda na hora de meter.se perceber que com metade, o pau continua duro mesmo sem estímulo, tome um pouquinho menos que a metade.nós, jovens de até 35 anos, não precisamos tomar uma merda dessa inteira.",1
é verídico? ,0
hm kkk bjs,0
">>28304>pegue dados dos eua e veja como eles imprimem bilhões de dólares todos os dias e feijoadavocê é demasiado burro, mas muito burro mesmo. a demanda por dólares é infinitamente maior do que qualquer moeda, ou seja, se eles não imprimissem dólares, haveria deflação do dólar.e ainda assim, esse seu gráfico só continua provando meu ponto.",1
"o top 5:
1 - nós, o povo!
2 - meu nome é povão
3 - legião vermelha
4 - povo do garrote
5 - sete espíritos

#garantidotvacritica",0
"Feliz dia internacional das kiridinhas!!!
https://t.co/xyzFLD63uMhttps://t.co/OBtcfYhfsN",0
"mano, uber é vida kkkkkkkkkkkkkkk ",0
nossa eu super queria ficar em casa hoje,0
@marganegomes_ manda as duas na dm kkkkkkkkkkk mas quero a ruim primeiro,0
RT @obonholmer: Fazer pesquisa de intenção de voto pro Bolsonaro no Twitter é igual fzr o msm pro Trump no Tumblr.,1
"pequenos núcleos sim, sociedade nunca. sociedade há e somente há enquanto houver um círculo de influência; isso necessariamente implica em superioridade e competição, tanto quanto o surgimento de um tecido hierárquico enquanto tal, sendo assim, não haveria sociedade anarquista mais.penso que poderia haver uma ajuntamento anarquista, mas nunca algo absolutamente distante e separado da sociedade não-anarquista, este ajuntamento então seria um apêndice de seu oposto, situações obviamente ridícula e contraria a causa anarquista, pois a sociedade anarquista não deveria ser um satélite de seu suposto inimigo. por isso aceito a possibilidade de haver pequenos retardados que acham que são anarquistas, nada mais que isso.discordo do anão anterior, todos os pontos dele são ""remediáveis"" dentro de uma sociedade anarquista, o grande xis da questão é que a ideia de uma sociedade anarquista é uma superposição de duas imagens que não se encontram, não haverá nunca uma sociedade anarquista, já que as duas coisas não podem habitar um mesmo ponto no discurso. apenas considerar a possibilidade já denuncia um apodrecimento da mente do individuo, quando o mesmo anão diz que não há sociedade sem hierarquia, ele deveria parar aí, pois está 100% correto e apenas isso é suficiente, realmente é só isso mesmo.",1
"não é exatamente um problema. alguém aqui já utilizou de algum artifício para aumentar a quantidade de porra?pergunto pois minha pitanga gosta de levar esporradas fartas e queria fazer um agrado.antes que me perguntem, eu gozo bastante. queria apenas fazer uma experiência.",1
saudade ir no beto carrero,0
"“Rapefugees”: já começa em Portugal _
https://t.co/2yUoW99sPV#Refugees #Refugiados #Portugal",0
@vivicfonsecarg kit eh embaçado,0
"garota bonita, elegante eh gostosa dando encima do menino q eu gosto
eu: ",0
RT @OhFazFavor: O presidente a ser o presidente https://t.co/o3NexsMyIs,0
"anões, vou descrever três problemas que tenho de forma rápida. o intuito é saber se outros anões já passaram por situações similares, ou se de alguma forma sabem como posso resolver tais problemas. pode ser até que um anão ""normal"" nesses sentidos consiga me falar a respeito de suas experiências e sua visão no assunto. >ansiedade socialsinto uma pressão gigante de ter que ""entreter"" a pessoa com que converso. eu não sinto que minhas relações são naturais, é uma sensação constante de ""acho que estou fazendo papel de um cara chato"". acho que isso ocorre porque vejo outras pessoas se relacionando, e elas se comportam de maneira natural, fazendo piadinhas, se degradando daquela maneira agradável e tudo mais. eu simplesmente não consigo ser espontâneo. e isso me leva ao segundo ponto:>não saber o que dizer em uma conversaa maioria das minhas conversas se resumem a assuntos profissionais ou relacionados ao meu curso. geralmente são conversas pragmáticas, é difícil pra mim sair disso, pelo menos com a maioria das pessoas, porque existem poucas exceções. logo que o assunto ""obrigatório"" acaba, eu me perco completamente e não sei o que falar e por sentir aquela pressão que citei acima, acabo comentando coisas triviais, que são chatas e eu só falo pra afastar aquele silêncio constrangedor. e acredito que é devido a isso, que entro no último e derradeiro ponto:>falta de integração social e contato sexualdevido a tudo isso que disse acima, como vou me integrar socialmente e suprir necessidades sexuais? eu não consigo fazer amigos, quanto mais mantê-los por perto hoje em dia. nem sempre foi assim, claro. eu também não sou virgem e não sou típico falho… mas ainda assim, sou o cara que ninguém sente falta.bom, gostaria de receber algumas perspectivas diferentes a respeito do que disse. desde já, agradeço.",1
quem nunca? kkkkkkkkk ,0
">>62491>a gente vai se ver hoje ou amanhãque parte de tudo o que foi dito você não entendeu, anãozinho?>minha vida não está em um momento bommais um motivo para ignorar a vagabunda! vai se descontrolar e ficar ainda mais carente e apegado. sabe o que isso significa? das duas, uma: é uma carta branca para a vadia desdenhar ainda mais ou isso a espantará de uma vez por todas.esfrie a cabeça primeiro, resolva seus empecilhos e, principalmente, não faça sua felicidade depender de uma boceta que sequer tem algum compromisso ou obrigação contigo!",1
">>61407lamento informar, mas seu pênis é fino como o meu (12cm de circunferência aqui).faça o óbvio e compre camisinha de mais de uma marca para testar, lembrando que a porra dos 52mm são de diâmetro.",1
">>56248>>56249agora faz sentido, me perdi um pouco lendo sobre conceitos filosóficos que não entendo e histórias sobre escolas antigas gregas, que não respondiam a minha dúvida.obrigado, anão. é engraçado porque é graças à uma experiência traumatizante de uma ex-pitanga que estou acordado. eu consigo traçar um paralelo de tudo que ele relata no livro com o que ela fazia e falava.",1
"vou mandar uma vermelhinha: ignore todos os anões que encaram o prospecto de passar a vida toda comendo vadias do foguinho como algo desejável. esses geralmente são os que possuem menos experiência com isso tudo e ainda superestimam o dota.todo homem experiente sabe que dota fora de casa é vazio e conducente a miséria. eventualmente você desejará amizade, companheirismo e confidência bem mais do que uma mera boceta. não estou lhe dizendo para se casar com a primeira depósito que te der atenção, mas sim para não se iludir, achando que será feliz comendo prostitutas ou vadias aleatórias.",1
@sf_moro parabém por sua tempera para suportar alguns bandidos a lhe questionar. ,0
"a maçonaria e os jesuítas - bispo dom vital.obra do bispo dom vital, um dos grandes combatentes contra a maçonaria na época do brasil imperial. o livro mostra a formas de como foram combatidos os maçons pelos antigos jesuítas, mostra as intenções dos maçônicas em nossa nação, a forma como agem para o domínio político e como os jesuítas obtiveram grandiosos resultados nessa batalha. obra rara de combate a maç://://:obra de plínio salgado, mostrando sua intensa luta contra o comunismo e evidenciando as maneiras de combate-lo. livro de excelentes métodos e disciplina em foco do assunto.",1
">>57815obrigado por ter lido tudo, anão, mesmo a formatação ter ficado uma merda e deixado bem ruim pra ler. >já pensou em prestar concursos? sim, concurso é quase que a única forma de ter um mínimo de segurança nessa profissão, mas é bem difícil de acontecer. até cheguei a fazer uma prova no final do ano passado pra uma cidade da região metropolitana, o problema foi que ela caiu no mesmo dia em que precisei encontrar com aquela guria do meu curso que contei nos primeiros parágrafos, então dá pra imaginar como fui mal e acabei não passando. >quantos anos tem?sou bem novo ainda, 21 anos, era o mais novo nas minhas duas graduações, então sei que estou bem mais adiantado que qualquer um na minha faixa de idade.",1
"RT @edmilsonpapo10: Desmascarando @reinaldoazevedo
Em março de 2016, ele dúzia que Dilma, Lula Cardoso e Mercadante agiram contra a Lava Ja _",0
"jener e gabriela surpresos quando disse que era sapatao
ata more",0
"pprt mrm tô desanimado de muita coisa, as vezes eu penso qual o sentido da vida, qual o propósito, as vezes da vontade te tacar o foda-se, avacalhar tudo mas a vida e isso ai msm uma hora tu tá animadao e no outro tu tá tipo sei lá",0
MULHERÃO DA PORRA. VÉIO https://t.co/otxnHF2Jas,0
"tô de folga, mas vim dar um pitaco sobre a saída do jean lucas. o @flamengo usou o atleta como parte do pagamento de bruno henrique, amenizou os gastos dessa compra cedendo uribe e agora, além de enfraquecer um concorrente no br, recebe r$34 milhões com o proprio jean. ‘negocião’",0
que notícia boa ,0
hoje eu queria um convite pra beber,0
">>37336com certeza, a masturbação excessiva é um sinal de ansiedade, que pode se converter em churrasco, ou atrapalhar, ainda mais a sua vida. o seu cérebro pensa: estou em perigo, preciso me proteger. como tal não ocorre porque já está protegido, ou deveria, ele pensa: vou reproduzir a espécie, para garantir a sobrevivência. enfim, procure outro profissional, às vezes você economiza indo em um, mas saí no prejuízo.",1
@a_angioletti @JOAQUINVOLTOU DEIXA EU ADIVINHAR...PÉSSIMA RELAÇÃO COM O PAI? GORDA FEIA SEQUER ASSEDIADA POR ALGUÉM?ACHO QUE OS DOIS HEIN...,1
regar  meu havaianas  pra ver se sai um air max 97 ,0
Várias sapatão linda aqui na escola kero,1
"o senador @renancalheiros perguntou ao depoente @sf_moro se ele ainda apoia as 10 medidas de combate à corrupção entregues por seu colega @deltanmd ao congresso. mas moro disse q ñ lembra delas. moro tem uma memória, realmente, muito ruim. sua única lembrança fixa é @lulaoficial.",0
Nao sei porque as pessoas assustam quando descobrem que  eu recebo refugiados em Casa... Acharam que eu era ativista de Internet?,1
😭🐂,0
@paolabuzzone por isso eu sou sapatao. super indico.,1
@dassblog @xismaisxis @zlando jihad é a base do islão,1
