txt,has_anger
na pika que tu sentou tua amg vai sentar,0
"anões, estou perdido, não consigo transar por medo de ser pai ou pegar alguma doença, eu realmente fico paranoico com isso mesmo usando camisinha e a mulher tomando anticoncepcional, ano retrasado cheguei a perder quase 10kg por uma falsa paranoia de gravidez, mesmo ela tendo menstruado, o que eu faço com isso, anões?",1
hoje eu não durmo  #señorita,0
vocês sabiam que moçambique tá na lista dos países que estão/vão os próximos anos ser mais afectados/sofrer mais com as consequências das mudanças climáticas?,0
"@eusoumbc jornalista, cadê?

isso é uma militante da esquerda, que, por enquanto, está perdendo só para a mônica bergamo.",0
">>58922>usei capa sempre, não adiantouas verrugas foram só no saco ou na base do pau, anão? não me diga que essa merda pode se espalhar pela região genital independente de onde pegar. fode não. maldito o dia que comecei a vida de putaria.>>58926pretendo ficar longe de puteiros, anão. não sei se vou conseguir, já que fiquei viciado nessa bosta. é muito cômodo comer a vadia à vontade por alguns reais, mas vendo essas doenças vi que a coisa é mais séria do que eu pensava.",1
"as pessoas, advindas pela modulação mental e catequização comportamental e implantação híbrida de opções e escolhas sintéticas, à elas introjectadas passivamente e nada dialogante pela massificação sensacionalista das mídias sionistas cada vez mais digitais, imersivas e infiltrantes, esgarçou todo o tecido cívico-familiar-social-político-financeiro de outrora, portanto bons princípios edificantes de probidade interior, personalidade própria, escala ético-moral, pensamento singular percolador, bons modos de reserva pessoal, e valores ascetas estruturantes foram ostracizados artificialmente por não serem ""intere$$ante$"" no contexto dos vácuo de utopias e arrimos essências. da segunda metade dos anos 60 para hoje, quanto mais pasteurizada, quanto mais homogeneizada, quanto mais uniformizada e inclusa é uma pessoa mais notamos que nela há mais demonstrações de animalidade, despersonificamento, selvageria, transtornos íntimo-sexuais, perturbações mentais, ordinarice, estupidez, imaturidade, falta de respeito próprio, há mais insensatez, vícios e corrupções mundanas sendo mais normalizado, há mais instintualidade impetuosa das savanas ""símeas"", mais promiscuidades, mais descomposturas desonrosas, mais terrestrealização do ser e do pensamento (objetal e mesquinho), e degenerações todo-onde. e isso é fortemente invadido e assimilado por essa juventude caquética de pilares ortodoxos, justamente porque há um leque todo de encantamento em inverdades que as cerra e toca como quejim minas pra serem e estarem assim, inebriadas por um canto de seria judaica ""secularista"" imanente, no efeito manada (coletiva). na verdade as pessoas de hoje não mais pessoas, porque não se regem e figurativamente nem sequer opinião pessoal bem formulada de nada têm, elas são npcs das engrenagens do sistema hermético judaico de contestação do que desconhecem e do que não existiram sequer pra reclamar, e só reclamar por esporte, dentro da massa uníssona de zumbis desalmados.raro é ver uma pessoa que seja tão peixe vivo à ponto de nadar contra a maré dos peixes mortos/""draminados""/anestesiados pelo sistema multi-fatorial.as pessoas dessa geração atual são sem sombra de dúvidas as pessoas mais alienadas, desformadas, auto-desfiguradas e perdidas. não sabem se situar por não ter sequer um auto-conceito sustentável ou equilibrado de si, já que não tem antes senso de juízo próprio, de cultivar padrões próprios nada minimalistas, apenas vivem pro ""ser etiqueta"" consumista, seja consumindo uns aos outros, pros egoísmo de uso, posse e auto-""supérflua- mento"" - ""descartabilizante"", e depois é claro de devidamente usado e abuso, é escarrado fora como um catarro nojento.",1
aborto não me comove nadinha perto de isso aqui!! ,0
"vocês se identificam como incels?o que tem a dizer sobre?ao meu ver as deposito de porra servem apenas para procriar e satisfazer-nos, temos de adquirir insensibilidade e frieza com elas para assim deixarem de ser vadias egocêntricas!",1
">>46311eu sinceramente acho que chupar bem um pau deve ser mais foda que chupar buceta. falo isso porque já tive meu falo sugado e é impressionante como umas chupam mal pra caralho e como umas chupam tão bem.esses dias eu peguei uma que sem eu pedir sem avisar fazia garganta profunda, chupava normal e dava umas 2, 3 até o talo, bicho, essa mulher era uma máquina, me fazia gozar em poucos minutos.",1
"quando minha mãe começa a jogar na minha cara ""eu falei que ele não prestava, só foi eu olhar pra cara dele, vc tem dedo podre pra homem"" ",0
puts eu? 😔✊🏻✊🏻✊🏻✊🏻,0
"nunca force nada, se não é vindo com vontade própria, não vale a pena ter.",0
">>13636zeitgeist só é aproveitável algumas coisas, a parte religiosa é cheia de distorções e mentiras para promover porcarias new age. há um documentário refutando essa parte de zeitgeist no youtube.",1
"esses livros e cursos só servem pra transformar pessoas com ansiedade social em projetos de sociopatas. o segredo da conversa é estar presente, ouvir e se interessar. o resto é empatia e não dá pra adquirir vendo palestra de youtube.",1
"sim, vote sim à vida!vote sim à liberdade!sim sim sim sim sim sim sim sim!mil vezes siiiiiiiiiiiiiiiiiiiiim!vamos juntos acabar com o comércio de armas, vote sim e exija seu direito de não ter uma arma!?v=zrluixur-hi",1
aí como eh bom tá em casa e sozinha,0
">>62714sou o último quotado e não entendi direito, doutor.o problema da balada é eu acabar indo com frequência e fazer uma merda ou ela acabar fazendo merda por ir com frequência?entendi foi nada, me ajuda aí.",1
"@kccslovato linda demais, mo",0
">>58117>se afaste para não receber a culpa de um ""termino"" nas costas. não importa se ela fala bem ou mal, mas fala e ela nutre desejos por ele mesmo sendo positivos ou negativos.quando ela acabar oficialmente, aí você pode declarar o que se sente e aí tentar algo com ela. obrigado pela ajuda anão, já ouvi isso de outras pessoas… mas como se afastar de alguém que você convive todos os dias e é a pessoa mais próxima que você tem? eu realmente não sei como se afastar nessa situação, devo apenas só dar atenção quando ela vim falar comigo? o que fazer exatamente?",1
">>61274você precisa fazer o teste pessoalmente, anão. nada de mandar mensagem.veja se ela fica desconfortável com sua presença, se os beijos e o sexo estão meia boca.caso positivo o >>61276 está correto.",1
"tomo cloridrato de paroxetina por aproximadamente 1 ano por causa da ansiedade e possível quadro de depressão. minha psiquiatra aconselhou tomar somente no período noturno, antes de ir dormir. no começo foi uma maravilha: acabou insônia, acabou crises repentinas e o vazio no peito foi desaparecendo com o tempo. aumentei 8 kg de massa corporal, o que foi bom pois agora estou no peso ideal para minha altura.no entanto meu organismo rejeitava o remédio, sempre que tomava sentia enjoo, então tomava um outro remédio junto para controlar a vontade de vomitar.dei uma parada de 2 semanas por causa de condições financeiras, amanhã vou voltar a tomar. durante esse tempo passei por surtos de ansiedade e tristeza em excesso, daquelas que tenho que parar tudo para abaixar a cabeça sem nenhum motivo aparente.além disso entrei em um sério cansaço, não consigo sair da minha cama para trabalhar e nos fins de semanas a coisa piora.li alguns relatos falando que a paroxetina diminuiu o libido. no meu caso não foi tão grande, mas confesso que deu uma certa ajuda no no-fap.",1
">>57031concurso está difícil nessa época. um amigo meu passou no tre do paraná em 12º e não estão chamando.terei que ir advogar, e odeio isso. odeio mais ainda me sentir tão sozinho.",1
>>61885>com medo de competir com um único homem por uma boceta>quer competir com toda força policialmeu paixão…,1
">>60745vou responder pelo anão: baixe o dsm-v e leia o capítulo de ansiedade. se autodiagnostique economizando uma grana de psiquiatra e se trate com mudanças de estilo de vida e abstinência de drogas.fonte:sou médico, tive o mesmo problema, porém fiquei assim para o resto da vida.",1
"redpill? parece mais bluepill pintada de vermelho.de fato, câncer está relacionado com nossa alimentação. é um sintoma de algo errado no seu metabolismo, na verdade.diabetes é um conjunto de doenças e tem a ver sim com carboidratos. ""gordura"" é um nome genérico demais. há lipídeos essenciais (gordura saturada de animais e óleos) e outros que são lixo (óleos extraídos de grãos).o ""normal"" de certas raças humanas é ser tolerante à lactose, enquanto outras não são. o leite é parte de várias culturas e é muito bem tolerado nelas.o problema do nosso leite industrializado é a raça das vacas que o produzem e a pasteurização que modifica as proteínas que o compõem. já vi intolerância à lactose (e doenças autoimunes) sendo tratada com leite de vaca cru fermentado.(((eles))) querem que você permaneça nos extremos do veganismo ou junkfoodismo.a verdadeira redpill é: coma como seus bisavós comiam: muita gordura animal, crucíferas, um pouco de álcool e poucas frutas e açúcar. a não ser que você seja um paixão descendente de comedores de merda.",1
vamos pegar um sol ❓ ,0
"praiou pra geral, menos pra mim🙄",0
">>62985ah, você está falando da depósito em particular, sim, isso é óbvio, mas você disse ""vadias"".eu já parei de correr atrás dessa, só insisti porque não tenho nada a perder mesmo.",1
"""ô joaquim tu se prepara q o mano ta muito loco"" hauahsiahauahajahajaahajabajabajahajbaajhaj",0
"estou ficando com uma de 20 anos e por algum milagre ela é virgem. o problema é que eu tentei alguma coisa com ela ontem quando estava bêbado 4 vezes e ela recusou e ficou meio recuada. hoje, caiu a realização que posso ter feito merda (assédio e essas bostas), estou conversando com ela normalmente pelo app, mas acho que devo pedir desculpas pelo o que eu fiz, o que eu devo fazer?",1
"@feelzgxxd @bak4tsuki orgulho de sempre ter shippando serobaku mesmo com o katsuki de mimimi, amo vocês 😔💖",0
@barbosa_janyne @advogato @benozzatiarthur eua deve ser kkkkkkkkkk ou fenti da rihanna!,0
"eu ainda vou desenvolver um estudo chamando isso de síndrome do soviete frustrado.não tenho dados para embasar minha tese ainda, mas me parece que essa birra toda que a grifinoria tem com os eua vem do fato inegável que eua venceu a proxy war sem dar chance para a urss revidar. e até hoje os grifinoristas não engoliram o fato de que perderam mesmo controlando o maior país do mundo.eu acho que o ódio dos grifinoristas pelos eua só não é maior que o ódio dos grifinoristas pelos otakus. tanto que se você falar para qualquer grifinorista que ""perderam para os eua e deveriam calar a boca"", o grifinorista padrão surta na hora e parte para agressão.",1
"hoje o dia amanheceu 

sem sol
sem chuva
sem ",0
"sempre caio no 3º~4º dia, puta merda.",1
"por favor eu sempre quis o desenho meu 

💙",0
"no rito de york, eles afirmam que somente os cristãos podem se juntar ao rito de york, em particular o que vamos olhar para, é o sagrado real arco do rito de york. de acordo com jim flanagan, outro ex-maçom do real arco diz que: “ na abertura e encerramento de cada seção de uma reunião, o sumo sacerdote faz a outro maçom do real arco a pergunta: “ você é um maçom do real arco?” e o outro maçom responde: “eu sou o que sou.” isso, é claro, se refere ao tempo em que moisés foi abordado por deus, e deus se identifico como eu sou. e deus disse que este é o seu nome para sempre. e, é claro, jesus cristo disse em joão 8:58, ele diz “eu sou”, referindo-se eles perguntaram a ele quem ele era, ele disse: “antes que abraão fosse, eu sou.” na maçonaria, eles dizem que o nome de deus foi perdido e, em um grau posterior, no grau do real arco, o 7° grau, o nome que estava perdido, agora é encontrado. os homens formam um arco com os braços e dizem que o nome de deus é jahbulon, que é a união de jeová, o nome de deus, com os deuses pagãos baal e osíris, e de acordo com os maçons do real arco, eles chamam isso de a grande palavra omnificadora. agora, iremos ver o rito escocês em particular, agora vamos começar com o 17° grau, e essa informação é tirada do volume ilustrado da maçonaria do rito escocês, páginas 453, 456, 457 e foi publicado em 1974, apenas para provar que isso não é apenas algo que estamos inventando. eis como é a iniciação. tendo completado a iniciação. tendo completado a inciação depois de revelar a palavra-chave jahbulon, e a palavra sagrada abadom, o superior principal condz um candidato a uma cobertura elevada a frente de todos os outros que estão presentes – isto é suposto a representar o fim do mundo, e assim por diante. então, o que é mais interessante sobre esse grau, o 17° grau, é uma palavra sagrada do ritual, abadom. se você olhar em sua bíblia, em apocalipse capítulo 9, verso 11, você descobrirá quem é abadom. ele é o anjo do abismo. ele é um demônio. assim, a palavra sagrada do ritual, do 17° grau da maçonaria é o nome de um demônio. o 18° grau maçônico zomba do sacramento da eucaristia. no 19° grau, é chamado o grau do grande pontífice. outro maçom durante este ritual unge a cabeça do candidato, a sua cabeça com óleo e diz: “tu és sacerdote para sempre segundo a ordem de melquisedeque.” e no 20° grau, eles dizem: “nenhum homem tem o direito de impor a outro em matéria de fé ou crença, ninguém pode dizer que ele tem a posse da verdade.” no 30° grau, é chamado de cavaleiro kadosh, os rituais são lidos assim: “o grande mestre emerge e diz: “imite-me!” e, em seguida, apunhala um crânio coroado de uma tiara a representar o papa clemente v e diz: “encerre-se a impostura! encerre-se o crime!” mais tarde ele apunhala um crânio cercado com uma coroa real, é suposto a representar o rei filipe da frança e diz: “encerre-se a tirania!” encerre-se o crime!” o mestre e o candidato então se ajoelham diante do crânio adornado com uma coroa de louros, é suposto a representar jacques de molay, e eles dizem: “glória eterna para o eterno mártir da virtude.” e no 30° grau, o iniciado repete ambos, demonstrando seu ódio pela igreja católica e por qualquer forma de monarquia. então, eles estão contra a igreja e estão contra o estado. e queriam derrubar de todas as formas, é por isso que as monarquias europeias foram destruídas na europa. na joia maçônica do 33° grau, o maçom tem as palavras escritas, ordo ab chao(ordem através do caos). a casa do templo em washington dc, que é onde os maçons recebem o seu 33°, e você não pode ir a fundo, se você é um maçom grau 32 ou qualquer tipo de maçom não pode buscar ser um maçom de grau 33, você precisa ser escolhido para ser um maçom de grau 33, mas a casa do templo em washington dc é onde eles recebem a iniciação do 33° grau. a casa do templo de 33° grau em washington dc tem serpentes em todo lado na parte de dentro, além de suásticas acima delas. a casa do templo de grau 33 é exatamente também a 13 quarteirões a norte da casa branca. toda a cidade de washington dc é estruturada de forma maçônica como você pode ver aqui: ﻿",1
">>62466eu estou explodindo de raiva, olhe a atitude da vagabunda.",1
"estou em um relacionamento longo, e há algum tempo que eu venho gozando muito rápido. não tenho durado nem 5 minutos, o que é muito estranho, pois há alguns anos durava horas o sexo e conseguia partir pra outra. até na masturbação eu duro bastante, mas na foda….",1
"rt se você participaria de um mini mutirao agora as 23:00

my #teenchoice for #choicesongfemaleartist is ""expectations"" by @laurenjauregui",0
seria pedir mt?,0
"três anos de treino e finalizando um cutting que me deixará com cerca de 10% de bf.1.85 de altura e 80kg.seria uma burrada fazer dose de 500mg de enantato por semana até cair de cabeça nos venenos mais embaçados?me ajudem, fitfags anabolizados e experientes. esse seria meu primeiro passo para entrar no mundo dos ergogênicos.",1
"partiu sair 
sair do quarto pra ir na sala",0
">>27352>criminoso era um servente de pedreiro desempregado>mora a 700km do local>preso com dois celulares>na busca e apreensão acham mais dois celulares e dois notebooks na pensão em que ele estava>foi militante do psol por oito anos>assim que foi preso, quatro advogados emergem das profundezas do inferno pra defender o cara, inclusive um que defendeu um comparsa do goleiro bruno e que definitivamente não é um advogado baratosegundo a globo news, não foi nem um atentado, foi apenas um ""incidente"", e o ""acusado"" é apenas um louquinho aleatório que fez aquilo impulsivamente. ah, e as redes sociais dele só >implicariam que ele está descontente com a classe política ""em geral"". nem uma palavra sobre o monte de lula livre e marielle presunto nos posts e fotos dele.",1
"dançar é prazeroso pra mim? definitivamente não. não me sinto nada a vontade em ficar requebrando as cadeiras na frente de um bando de estranhos, dexcolados ou não.mas pela puta que o pariu, anão, você inventou uma mentira sobre si para posar de dançarino, agora você tem basicamente três opções, veja com racionalidade:1 - você conta a verdade, a versão correta da sua vida, na qual vc não sabe nada sobre requebrar o popozão, ou pelo menos odeia essa merda.2 - você some do mapa, desaparece do radar da sua fruta e nunca mais dá as caras.3 - você cria coragem, vira homem pela primeira vez na sua vida e sai pra dançar com sua fruta, afinal, vc já falou que não leva jeito e ela não estará esperando nada especial de você.vamos esquecer por um breve momento sua falha e refletir um pouco sobre essa última abordagem: o que de pior pode te acontecer se sair para remexer essa bunda seca com sua pitanga? você pode morrer? você pode ficar tetraplégico? você pode falir financeiramente e virar um pedinte sujo? não anão, nada disso. veja que o pior que pode te acontecer é sua pitanga descobrir que vc não dança porra nenhuma, coisa que ela já deve saber, sua anta ansiosa.entenda de uma vez, querido anão, a maior probabilidade é de que sua pitanga não espera que você seja um carlinhos de jesus, mas ela te chamou pra dançar para se exibir pra ti, não vê a hora de rebolar majestosamente aquela bunda marota no seu bene fazendo carinha de safada te olhando nos olhos, ""olha, anão, como sou sexy, queria te mostrar a tanto tempo…"", sua performance pouco importará, desde que você esteja a vontade com ela e com você mesmo.vire homem, filho da puta, é a sua chance de criar coragem e ver que o mundo está se lixando para o que você faz ou deixa de fazer.",1
"minhas metas para 2017>18 anos>entrar na faculdade>melhorar meu inglês>reformar o quarto>ler um livro por semana>deixar de escrever que nem um macaco, kappa>conseguir reduzir meu peso através de jejum( já consegui perder 10kg assim.>voltar a ter como amigos pessoas inteligentes e largar os amigos ze droguinhas e burros do bairro>deixar de ser doente em matemática( defasagem no fundamental e médio), faço curso pre vestibular e não sei poha nenhuma, , ficaria imensamente grato.",1
">>51855op aqui.>a minha não faz boquete decentea minha até pede pra fazer.>não dá o cuaté dá, mas nunca pede e ainda tenho que avisar muito antes, ao menos nunca saiu mau cheiro ou ""surpresa"".>não tem iniciativa para nadaigualmente, se entrega à maioria das coisas que faço mas nunca sugere nada.>eu que tenho que sugerir uma roupa mais provocante ou ou lingerieigual.>agora fica regulando sexoaté que não, mas eu sou um cara pouco sedento, faço sexo de dois em dois dias, e você?te entendo amigo, sei que o que faz falta não são os detalhes, e sim a vontade de fazer nem que seja uma sinples rebolada, mas que seja legítima. lhe desejo sorte em seu relacionamento.",1
"anões, deem suas opiniões sobre o que devo fazer com meu caso com meu macho.tl;dr: meu macho faz de tudo pra dificultar quando eu quero ver-la, e não sei se tenho culhão pra terminar de vez e nunca mais a procurar.ela mora na cidade vizinha, 200km~ de distância. nos conhecemos no começo desse ano e começamos a namorar no mesmo mês. ela passou um tempo na cidade onde eu moro e depois voltou pra cidade dela. no caso, ela chegou antes do final do ano passado e voltou pra lá dia 11 de fevereiro (passou esse tempo todo por minha causa). ficamos todo esse tempo sem nos ver, apenas conversando pelo verdinho, nos falando todo dia, etc;  até que semana retrasada viajei pra lá, pois tenho família lá, mas com o único intuito de vê-la, e ela sabia disso. nesta semana ela está aqui na minha cidade (ela chegou domingo e vai embora neste domingo) e só nos vemos uma vez, na quarta.  o problema é que eu amo demais essa vagabunda e ela parece fazer muito pra dificultar as coisas. eu sempre tento fazer com que a gente se veja e ela parece não dar valor a isso. ela tem 18 e eu 23. sim, ela é muito infantil e eu já deveria ter esperado isso. já cobrei explicações e perguntei o que estaria acontecendo, mas ela sempre fala umas coisas que pra mim não seriam justificáveis; ainda mais quando se trata de uma pessoa que diz que me ama muito e fala isso todos os dias e quase toda hora. a coisa mais óbvia a se pensar é que ela está perdendo interesse em mim, mas também não tenho como ter certeza disso. a verdade é que ela é meio maluquinha e eu tenho queda por esse tipo de depósito. gosto do carinho e do sexo que ela me dá quando nós vemos. passei muito tempo sozinho desde minha ultima pitanga e estou carente como a foda. e apesar de tudo, ela é uma ótima menina: legal, safada na cama, carinhosa, linda e tudo mais. mas estou ficando puto com essa situação. não quero namorar a distância. as ações dela me fazem pensar em mil coisas e os pensamentos me torturam. enfim, sei o quanto sou patético, carente e tudo que um homem jamais deveria ser. preciso saber o que os senhores fariam na minha situação.",1
"só tive uma mulher que eu realmente gostei. ela estudava na minha sala, conversava comigo as vezes. fui me aproximando mais e mais, até que chegou o dia em que nós realmente viramos amigos. demorou um ano para que algo realmente rolasse entre nós, um dia ela veio até minha casa e nós ficamos ouvindo system of a down no meu computador, isso até chegar a hora que nós começamos a se pegar. depois daquilo a minha betice começou a bater forte, não tive coragem de avançar e pedir pra beijá-la outra vez. ficamos só na conversa até o dia em que por influência de amigos decidi me afastar sorrateiramente dela, voltando a conversar há alguns meses. desde aquele dia não fiquei com outra depósito.ela está namorando hoje em dia. mas me chamou pra sair um dia desses e tentou me beijar, mas evitei para não arranjar problemas. até hoje eu me arrependo de não ter tentado nada mais, parece que o medo impossibilitou que algo entre nós rolasse. a nossa amizade era tão pura, eu realmente gostava de ir na casa dela e ficar a tarde inteira brincando. ela tinha uma ótima relação com a minha mãe, tanto como a mãe dela adorava quando eu a visitava. eu desperdicei várias chances em minha vida por conta do medo, e é algo que eu não vou conseguir lidar tão cedo. ela me convidou pra sair essa semana outra vez, o que fez esses sentimentos se reacenderem. vou me iludir outra vez.",1
">>29218>se juntaram aos judeus para ignorar o sofrimento de outros cristãos na região e demonizar muçulmanos. na europa muçulmanos devem ser expulsos, mas no oriente médio uma coalizão com eles contra o sionismo é necessária.estou incomodado com esse detalhe. isso é pura tourobosta que você aprendeu vendo os assadfags. esses sunitas são aliados número um dos judeus. você não enxergou isso ainda? caralho, anão. caralho. eu até entendo uma aliança com os xiitas, mas considerar esses muçulmanos-meme estereotipados como aliados em potencial, você está louco. aliás, você deveria ver mais aquelas threads anti-muçulmanos daquele anão do 4folhas. é rivotrill atrás de rivotrill. deve ter uma de pé agora mesmo no infinito. aquilo é uma ideologia de guerra expansiva e sanguinária. nada tem a ver com o cristianismo e tem zero compatibilidade conosco. zero. eles pregam abertamente o extermínio dos cristãos que não quiserem se submeter ao status de ""protegido"": ao status de minoria controlada. eles proíbem o proselitismo e punem com a morte quem sai do islã.você tem medo da expansão da ""grande israel"" e quer aliados muçulmanos, mas provavelmente os próprios muçulmanos irão se vender para esse objetivo. são os próprios wahhabistas que destruíram a síria e que são promovidos por israel e qualquer outro tipo de judeu (""ain, muçulmano coitadinho, oprimido, oy vey, vamos trazer eles para as terras dos brancos e dos cristãos""). são os wahhabistas que estão invadindo a europa. tudo a mando dos príncipes árabes também, em conluio com os progressistas traidores. eles e os judeus são praticamente um só grupo. e isso vem lá de trás com os primeiros muçulmanos. isso vem lá de trás quando os judeus se aliaram totalmente com eles para acabar com os cristãos na europa e oriente médio.a expansão do irã por lá parece quase impossível, e acho que nem os iranianos gostariam disso, assim como a expansão de cristãos, que já estão sendo manejados (no caso dos curdos) para se aliarem aos israelenses em troca da defesa de suas terras. geopoliticamente aquilo lá é uma bagunça onde os únicos aliados com potencial para parar os delírios messiânicos dos judeus são os próprios cristãos, que já foram maioria em muitas regiões, como no líbano e em algumas cidades da palestina, mas agora estão sumindo.e ainda há o perigo de neopentecostais irem para lá subverter os cristãos que ainda restam.o único caminho que vejo para parar essa insanidade judaica é o rivotrill. e, sob o rivotrill, ninguém do quejim minas irá querer ver muçulmanos como bonzinhos a ponto de fazerem alianças, nem aqui e nem no oriente médio.israel está com mais vantagem do que você pensa, ou ao menos do que parece pensar caso eu o tenha julgado mal.",1
florida 🇺🇸 (via: jorgato5) ,0
"a argentina de hoje é o brasil de amanhã, aprendam quejim minas! hoje o paraguai e a bolívia são os países que mais crescem na al por causa de uma dose saudável de protecionismo e valorização do mercado interno, o que acontece hoje na argentina aconteceu no governo fhc, liberalismo económico e ""estado mínimo"" é bom somente para quem está no topo da cadeia alimentar do mercado financeiro, nenhum país em desenvolvimento vai sair da merda com essas politicas, entre as décadas, sempre tem um filho da puta forçando liberalismo económico com uma cara mais moderna, hoje são os youtubers e demais virgens, enéas já alertou todos sobre isso, não quiseram ouvir, a mandioca vai continuar penetrando nossos cus por anos!",1
sla o jeito q eu me apaixono por mlk cheio de tatuagem é diferente,0
"comparativo dos programas bolsonaro / lula (haddad):    impostos:    - bolsonaro: redução da carga tributária e aumento da receita destinada aos municípios (pág. 58).    - lula/haddad: criar imposto sobre a exportação (pág. 41), criar imposto sobre lucros e dividendos (pág. 42) e aumentar o imposto territorial rural itr para grandes propriedades (pág. 56).    imprensa:    - bolsonaro: contrariedade a qualquer regulação ou controle social de mídia (pág. 7).    - lula/haddad: implantar mecanismos de regulação da imprensa e criar uma empresa pública de comunicação para expor o posicionamento do governo (pág. 16).    lava jato:    - bolsonaro: a justiça deverá seguir seu rumo sem interferências políticas (pág. 15).    - lula/haddad: promover uma reforma do sistema de justiça para reduzir o poder de investigação do ministério público federal (pág 6, 15)    segurança:    - bolsonaro: tolerância zero com o crime (pág. 10) e redução da maioridade penal (pág. 32).    - lula/haddad: desmilitarização das polícias (pág. 31) e iluminação com led nas ruas (pág. 54).    ministérios:    - bolsonaro: reduzir os 29 ministérios existentes atualmente (pág. 17).    - lula/haddad: criar 6 novos ministérios (pág. 19, 20 e 55).    ditaduras socialistas:    - bolsonaro: deixar de louvar ditaduras assassinas socialistas (pág. 79).    - lula/haddad: desenvolvimento da infraestrutura de países do mercosul (venezuela) (pág. 11).    agronegócio:    - bolsonaro: segurança no campo, políticas para consolidar mercado interno, abrir novos mercados externos, melhoria da logística de distribuição (pág. 69).    - lula/haddad: regulação do agronegócio para evitar ampliação de grandes latifundiários. implantar reforma agrária e distribuir terras ao mst e indígenas (pág. 56).    constituição:    - bolsonaro: respeito e obediência à constituição (pág. 6).    - lula/haddad: estabelecer um novo processo constituinte para aumentar o poder do estado (pág. 6).    presídios:    - bolsonaro: prender e deixar na cadeia quem tiver cometido crimes (pág. 30) e acabar com a progressão de pena e saída temporária (pág. 32).    - lula/haddad: reduzir a massa carcerária do brasil através da liberação de presidiários (pág. 33).    sindicatos:    - bolsonaro: o sindicato deve ser voluntário, contra a obrigatoriedade do imposto sindical (pág. 64).    - lula/haddad: valorização de sindicatos e associações de trabalhadores (pág. 40).    drogas:    - bolsonaro: combate à ideologia de liberação irrestrita de drogas ilícitas (pág. 26).    - lula/haddad: promover a descriminalização das drogas (pág. 32).    links para as fontes:    plano do haddad (lula): :",1
"isso mesmo goiym, não case, depósitos de porra são todas vadias e degeneradas! deixem que os prectos e areiacrioulos façam 6 filhos em cada depósito de porra branca, o que será que pode dar errado?",1
@zaranzz vc tá desconvidada da minha festa,0
"não tenho sentido mais dor ao sair do treino.quer dizer, eu sinto que houve um progresso, meus músculos ficam inchados, mas nos primeiros dias meus braços voltavam tremendo e eu nem conseguia coçar o rosto porque não dava pra levantar.um dia depois de treinar braço já sinto como se estivesse 100% recuperado, é errado trabalhar braço todos os dias?",1
>>29813explica essa merda aí direito.,1
">>60514puta que pariu, você é burro demais. talvez justamente por isso seja um fodido.",1
"@statslmj @laurenjauregui três
#teenchoice for #choicefemaleartist is @laurenjauregui",0
"meu psiquiatra me mandou tomar um rivotril para dormir e um outro remédio que eu esqueci o nome de manhã para controlar minha ansiedade durante o dia. dou uma melhorada que dura algumas semanas e depois os ""sintomas"" reaparecem e os remédios param de funcionar. o problema é que meus ataques de ansiedade duram o dia todo e eu fico extremamente estressado, que ocasionalmente resultam de vez em nunca ataques de fúria em mim que eu não consigo controlar, é algo forte demais. esses dias eu passei por uma situação em que eu briguei feio com dois colegas de faculdade meus, e corri feito um lobo atrás dos dois e por muito pouco não espanquei um cara. eu já tive outros ""ataques"" em que eu parti pra cima de familiares e agora eu estou começando a ficar com medo disso, pois uma vagabunda que eu corri atrás está ameaçando fazer um b.o contra mim e chamar o escravoc- digo, namorado dela na faculdade pra tirar satisfações comigo. estou com medo do que pode acontecer. não quero ser expulso da faculdade e nem arrumar problema com a polícia. estou pressentindo uma merda. esta merda de ataques de fúria ainda vão acabar com minha vida, já briguei com várias pessoas da minha família e tudo. o ódio me consome outta nowhere.toda hora que lembro desse último incidente na faculdade me vem uma fúria imensa. eu não sei se devo ir na faculdade amanhã com boas pretensões e acabar fodendo com tudo ou deixar quieto até eu me acalmar e deixar os filhos da puta com quem eu briguei me avacalharem pra reitoria, e ainda jogarem um b.o nas minhas costas, atrasando a porra da minha vida, que já está uma merda. puta que pariu, toda vez que eu tento colocar as coisas da minha vida nos eixos eu arrumo alguma cagada. caralho, eu sou um debiloide.perdão pelo mimimi, só queria desabafar para alguém que não seja minha mãe, já que eu não tenho amigos.",1
">>60123impressionante a similaridade de experiências anão. também fui para o mundo aprendendo a observar, a treinar, eu treinava até coisas banais como chegar e cumprimentar descolados da sala da faculdade. e também usava diálogos de seriados e coisas do tipo. até o boxe, que comecei a fazer e me deu confiança.digo o mesmo, as vezes sinto falta de ficar sozinho autistando, mas tem me sobrado certo tempo de semana e estou aproveitando. não digo que tenho saudades do meu tempo de falha não. sofri demais e perdi muitas oportunidades que hoje sei que não deixaria passar e tomei atitudes que me arrependo, motivadas por insegurança, carência e solidão, que me fazem contorcer de vergonha e arrependimento ao lembrar.hoje digo que estou em quase um meio termo. tenho tido algum tempo de ficar aqui ou jogando jogos, ou ficar lendo matérias que eu gosto e tudo mais. mas também faço minha corrida, minha sombra, vou a academia. os finais de semana, tem a fruta ou algum passeio com descolados, que realmente são interessantes(esses tempos descemos para o litoral para ver uma competição de downhill e foi fornicação).",1
">>59978explique por que acha que daria merda, talvez eu não esteja enxergando a situação por estar emocionalmente envolvido.",1
manooooo kkkk,0
